"","trial","estimate.Estimate","estimate.Std. Error","estimate.z value","estimate.Pr(>|z|)","var"
"f5.alignment.bin_501-100064","Omitting VillabonaArenas_2020",0.790128457705872,0.400953707562874,1.9706226499526,0.0487670539103168,"Alignment Bin"
"f5.(Intercept)65","Omitting Leda_2020",-1.90616012783033,0.270351271839457,-7.05067934343681,1.78046368041547e-12,"Alignment Bin"
"f5.alignment.bin_0-25065","Omitting Leda_2020",1.02104083374237,0.655201061942892,1.55836260508284,0.119147315933901,"Alignment Bin"
"f5.alignment.bin_1001-200065","Omitting Leda_2020",1.07502372224946,0.313704695457399,3.42686525836669,0.000610591965950217,"Alignment Bin"
"f5.alignment.bin_2001-400065","Omitting Leda_2020",0.701989609264854,0.3148854653461,2.22934903804873,0.0257906902151454,"Alignment Bin"
"f5.alignment.bin_251-50065","Omitting Leda_2020",1.60858420840707,0.378279239199311,4.25237243210041,2.11517709537606e-05,"Alignment Bin"
"f5.alignment.bin_4001-800065","Omitting Leda_2020",1.47074058679575,0.651580072273917,2.25719086475909,0.0239961509983104,"Alignment Bin"
"f5.alignment.bin_501-100065","Omitting Leda_2020",0.668662273112846,0.387639848758296,1.72495752243928,0.0845351278964337,"Alignment Bin"
"f5.(Intercept)66","Omitting Rolland_2020",-1.91311993783992,0.277108425284998,-6.90386781229164,5.06053929100288e-12,"Alignment Bin"
"f5.alignment.bin_0-25066","Omitting Rolland_2020",1.030953069996,0.67011287719075,1.53847673293188,0.123932093205893,"Alignment Bin"
"f5.alignment.bin_1001-200066","Omitting Rolland_2020",1.07320648402165,0.321466105330309,3.33847477611653,0.000842396781486906,"Alignment Bin"
"f5.alignment.bin_2001-400066","Omitting Rolland_2020",0.648101466786267,0.324024049629446,2.00016470236526,0.0454824819455537,"Alignment Bin"
"f5.alignment.bin_251-50066","Omitting Rolland_2020",1.6119680854282,0.387226754331493,4.16285307612874,3.14295613692721e-05,"Alignment Bin"
"f5.alignment.bin_4001-800066","Omitting Rolland_2020",1.47749973054348,0.672220063003065,2.19794054337344,0.0279533432077324,"Alignment Bin"
"f5.alignment.bin_501-100066","Omitting Rolland_2020",0.658913369523512,0.396887303731383,1.6602026906093,0.0968736835681957,"Alignment Bin"
"f5.(Intercept)67","Omitting Macharia_2020",-1.9130167442394,0.277372868175143,-6.8969137350213,5.31444308216563e-12,"Alignment Bin"
"f5.alignment.bin_0-25067","Omitting Macharia_2020",1.03090542260886,0.670747233150417,1.53695068970591,0.12430538506902,"Alignment Bin"
"f5.alignment.bin_1001-200067","Omitting Macharia_2020",1.0731462006757,0.321785426836907,3.33497452393831,0.00085307214297152,"Alignment Bin"
"f5.alignment.bin_2001-400067","Omitting Macharia_2020",0.659828770524608,0.321232198982705,2.0540555168946,0.0399703187390904,"Alignment Bin"
"f5.alignment.bin_251-50067","Omitting Macharia_2020",1.61230843670665,0.3876048579115,4.15967035447936,3.18707238548342e-05,"Alignment Bin"
"f5.alignment.bin_501-100067","Omitting Macharia_2020",0.658469964170466,0.397266283549923,1.6575027668758,0.0974178699470368,"Alignment Bin"
"f5.alignment.bin_4001-800067","Omitting Macharia_2020",NA,NA,NA,NA,"Alignment Bin"
"f5.(Intercept)68","Omitting Brooks_2020",-1.87102285426543,0.28233654332128,-6.62692413902768,3.42753662419705e-11,"Alignment Bin"
"f5.alignment.bin_0-25068","Omitting Brooks_2020",0.987079589981592,0.665933122269236,1.4822503296097,0.138273699288989,"Alignment Bin"
"f5.alignment.bin_1001-200068","Omitting Brooks_2020",1.0350650870265,0.325401568165065,3.18088536838718,0.00146825714434834,"Alignment Bin"
"f5.alignment.bin_2001-400068","Omitting Brooks_2020",0.621055790837068,0.324793123902777,1.91215806349082,0.0558559232347455,"Alignment Bin"
"f5.alignment.bin_251-50068","Omitting Brooks_2020",1.57093866950646,0.388875956347568,4.03969091908164,5.35216858407048e-05,"Alignment Bin"
"f5.alignment.bin_4001-800068","Omitting Brooks_2020",1.43548954812698,0.665174069507966,2.15806600697592,0.0309227002066526,"Alignment Bin"
"f5.alignment.bin_501-100068","Omitting Brooks_2020",0.625111433485878,0.398965728387696,1.56682990293949,0.117154455799809,"Alignment Bin"
"f5.(Intercept)69","Omitting Liu_2020",-1.91019852860112,0.274256318938386,-6.9650119129261,3.28375962579345e-12,"Alignment Bin"
"f5.alignment.bin_0-25069","Omitting Liu_2020",1.02662315548881,0.663862932134648,1.54643843750653,0.121998717185051,"Alignment Bin"
"f5.alignment.bin_1001-200069","Omitting Liu_2020",1.08301489535936,0.319477178002181,3.38996012839442,0.000699027897898743,"Alignment Bin"
"f5.alignment.bin_2001-400069","Omitting Liu_2020",0.660017463797144,0.317653500945173,2.07779061723945,0.0377286484002921,"Alignment Bin"
"f5.alignment.bin_251-50069","Omitting Liu_2020",1.61023011543835,0.383457660455535,4.19923835535179,2.67814291312832e-05,"Alignment Bin"
"f5.alignment.bin_4001-800069","Omitting Liu_2020",1.47459199619153,0.663463837781596,2.22256574091827,0.0262450964757007,"Alignment Bin"
"f5.alignment.bin_501-100069","Omitting Liu_2020",0.662880858884503,0.392993975867352,1.68674559812654,0.0916522801582435,"Alignment Bin"
"f6.(Intercept)","Omitting Wolinsky_1992",-1.23362844567509,0.173202990740521,-7.1224430963967,1.060305349325e-12,"Sampling Delay"
"f6.sampling.delay_>21","Omitting Wolinsky_1992",0.0918785990509464,0.18737231815486,0.490353110618027,0.623884050645865,"Sampling Delay"
"f6.sampling.delay_unknown","Omitting Wolinsky_1992",0.386744849479603,0.276187550610116,1.4002979085236,0.161424126893345,"Sampling Delay"
"f6.(Intercept)1","Omitting Briant_1995",-1.23650661791762,0.17305678974447,-7.1450916184416,8.9935883971199e-13,"Sampling Delay"
"f6.sampling.delay_>211","Omitting Briant_1995",0.0883534050395677,0.18711122388459,0.472197248274448,0.636786003674076,"Sampling Delay"
"f6.sampling.delay_unknown1","Omitting Briant_1995",0.285966739739658,0.276469540546001,1.03435170172779,0.300971774778486,"Sampling Delay"
"f6.(Intercept)2","Omitting Poss_1995",-1.24288156263295,0.1714772230772,-7.24808543274228,4.22703973915372e-13,"Sampling Delay"
"f6.sampling.delay_>212","Omitting Poss_1995",0.0625205616132404,0.186369594615887,0.335465459063198,0.737273996323498,"Sampling Delay"
"f6.sampling.delay_unknown2","Omitting Poss_1995",0.353110492728174,0.270378476121656,1.3059859564017,0.191557333395493,"Sampling Delay"
"f6.(Intercept)3","Omitting Wade_1998",-1.23546611570945,0.173744335495644,-7.110828172815,1.15348675789414e-12,"Sampling Delay"
"f6.sampling.delay_>213","Omitting Wade_1998",0.0929463789402135,0.187655058379104,0.495304415148999,0.620385254809014,"Sampling Delay"
"f6.sampling.delay_unknown3","Omitting Wade_1998",0.318346055102628,0.275701809488721,1.15467524748201,0.248223439496369,"Sampling Delay"
"f6.(Intercept)4","Omitting Long_2000",-1.24562171551691,0.174209595558007,-7.15013264066816,8.66940895452873e-13,"Sampling Delay"
"f6.sampling.delay_>214","Omitting Long_2000",0.0721953464981906,0.188408029844522,0.383186144230518,0.701581750743427,"Sampling Delay"
"f6.sampling.delay_unknown4","Omitting Long_2000",0.355230027842643,0.275025588358706,1.29162537188841,0.196486913140659,"Sampling Delay"
"f6.(Intercept)5","Omitting Dickover_2001",-1.23499988209738,0.177393152764609,-6.96193659591897,3.35626564769065e-12,"Sampling Delay"
"f6.sampling.delay_>215","Omitting Dickover_2001",0.0811204558690397,0.19166512674134,0.423240561536867,0.672119755767892,"Sampling Delay"
"f6.sampling.delay_unknown5","Omitting Dickover_2001",0.347882551096059,0.27829705037811,1.25004038175542,0.211284796324625,"Sampling Delay"
"f6.(Intercept)6","Omitting Delwart_2002",-1.24325439379733,0.17525654137201,-7.09391149719381,1.30373523973315e-12,"Sampling Delay"
"f6.sampling.delay_>216","Omitting Delwart_2002",0.0957539646005277,0.188455677202709,0.508098063278465,0.61138457341223,"Sampling Delay"
"f6.sampling.delay_unknown6","Omitting Delwart_2002",0.357690330624933,0.276011793029036,1.29592408606724,0.195001640144254,"Sampling Delay"
"f6.(Intercept)7","Omitting Nowak_2002",-1.23779308602919,0.174076354538973,-7.11063308573634,1.15511854457541e-12,"Sampling Delay"
"f6.sampling.delay_>217","Omitting Nowak_2002",0.088249219697058,0.18791863605623,0.469613985867008,0.638630830625824,"Sampling Delay"
"f6.sampling.delay_unknown7","Omitting Nowak_2002",0.351959929058334,0.275336193844804,1.2782915465764,0.201146647364119,"Sampling Delay"
"f6.(Intercept)8","Omitting Long_2002",-1.22766781219261,0.173544621271415,-7.07407583823991,1.50447995961017e-12,"Sampling Delay"
"f6.sampling.delay_>218","Omitting Long_2002",0.0884428223977302,0.187623593096054,0.471384333592054,0.637366301528063,"Sampling Delay"
"f6.sampling.delay_unknown8","Omitting Long_2002",0.344299474333023,0.274606345862277,1.25379285482972,0.209917306957719,"Sampling Delay"
"f6.(Intercept)9","Omitting Learn_2002",-1.24342132411684,0.174049618815966,-7.14406232300683,9.06122853377885e-13,"Sampling Delay"
"f6.sampling.delay_>219","Omitting Learn_2002",0.0759532939244468,0.187990372476784,0.40402757292173,0.686192443351647,"Sampling Delay"
"f6.sampling.delay_unknown9","Omitting Learn_2002",0.354270945677759,0.274850582863094,1.28895832050764,0.197412576947913,"Sampling Delay"
"f6.(Intercept)10","Omitting Renjifo_2003",-1.2360037521107,0.175082343174475,-7.05955683308956,1.67034451276759e-12,"Sampling Delay"
"f6.sampling.delay_>2110","Omitting Renjifo_2003",0.0953268543757062,0.188964724557819,0.50446904626656,0.613931808613941,"Sampling Delay"
"f6.sampling.delay_unknown10","Omitting Renjifo_2003",0.351445460558859,0.27673734359211,1.26996037468966,0.20409874534459,"Sampling Delay"
"f6.(Intercept)11","Omitting Verhofstede_2003",-1.24538055072109,0.173824818314539,-7.16457271635141,7.80295419938347e-13,"Sampling Delay"
"f6.sampling.delay_>2111","Omitting Verhofstede_2003",0.0698905996896824,0.187752398136451,0.372248772230802,0.709707636054778,"Sampling Delay"
"f6.sampling.delay_unknown11","Omitting Verhofstede_2003",0.362193745343683,0.280061240423527,1.29326623275663,0.195918995193344,"Sampling Delay"
"f6.(Intercept)12","Omitting Sagar_2003",-1.23879713537563,0.173872374884256,-7.12474961131852,1.04270064817206e-12,"Sampling Delay"
"f6.sampling.delay_>2112","Omitting Sagar_2003",0.0878371500061308,0.187558663122041,0.468318277300669,0.639556999841696,"Sampling Delay"
"f6.sampling.delay_unknown12","Omitting Sagar_2003",0.275607706566678,0.285882462268423,0.964059510260907,0.335016090916547,"Sampling Delay"
"f6.(Intercept)13","Omitting Derdeyn_2004",-1.19893258766336,0.173442183688792,-6.9125777948841,4.7592484367567e-12,"Sampling Delay"
"f6.sampling.delay_>2113","Omitting Derdeyn_2004",0.0636662973451353,0.187364168465599,0.339799748620691,0.734007337232875,"Sampling Delay"
"f6.sampling.delay_unknown13","Omitting Derdeyn_2004",0.317435534965695,0.273640707863802,1.16004500004324,0.246030485138325,"Sampling Delay"
"f6.(Intercept)14","Omitting Sagar_2004",-1.2330258805053,0.171155061155859,-7.20414501434151,5.84091788033343e-13,"Sampling Delay"
"f6.sampling.delay_>2114","Omitting Sagar_2004",0.0868126476546838,0.185851724477822,0.467107033300858,0.640423302419993,"Sampling Delay"
"f6.sampling.delay_unknown14","Omitting Sagar_2004",0.231701343000125,0.279205780912081,0.82985868789402,0.406618684646751,"Sampling Delay"
"f6.(Intercept)15","Omitting Ritola_2004",-1.264867376984,0.179626777111897,-7.04164154877678,1.8998807321059e-12,"Sampling Delay"
"f6.sampling.delay_>2115","Omitting Ritola_2004",0.120714055663126,0.19166834402893,0.62980695260197,0.528820896251486,"Sampling Delay"
"f6.sampling.delay_unknown15","Omitting Ritola_2004",0.378856891275966,0.279458950596977,1.35567993247901,0.175201027062938,"Sampling Delay"
"f6.(Intercept)16","Omitting Gottlieb_2008",-1.27754770769925,0.178762028820008,-7.14663911644004,8.8928261896919e-13,"Sampling Delay"
"f6.sampling.delay_>2116","Omitting Gottlieb_2008",0.122620664797789,0.191097055610989,0.641666949842519,0.521089452786707,"Sampling Delay"
"f6.sampling.delay_unknown16","Omitting Gottlieb_2008",0.389702674953035,0.278096060801169,1.40132396636737,0.161117217536194,"Sampling Delay"
"f6.(Intercept)17","Omitting Keele_2008",-1.22091175190023,0.178556038087491,-6.83769512908882,8.04774324140785e-12,"Sampling Delay"
"f6.sampling.delay_>2117","Omitting Keele_2008",0.0423716781043045,0.195562814368658,0.216665311557795,0.828469183198436,"Sampling Delay"
"f6.sampling.delay_unknown17","Omitting Keele_2008",0.329525655746162,0.279180527160519,1.18033180572331,0.237868272901848,"Sampling Delay"
"f6.(Intercept)18","Omitting Kwiek_2008",-1.22183048263106,0.169234015668991,-7.21976889693897,5.20759982038718e-13,"Sampling Delay"
"f6.sampling.delay_>2118","Omitting Kwiek_2008",0.106590740797701,0.186093501595267,0.572780563985111,0.566793280539697,"Sampling Delay"
"f6.sampling.delay_unknown18","Omitting Kwiek_2008",0.109970924979832,0.285489794277719,0.385200897489367,0.700088578456799,"Sampling Delay"
"f6.(Intercept)19","Omitting SalazarGonzalez_2008",-1.25074323854022,0.175762917398654,-7.11608146389243,1.11038680847112e-12,"Sampling Delay"
"f6.sampling.delay_>2119","Omitting SalazarGonzalez_2008",0.106992361902403,0.189351926388545,0.565045014027785,0.572043147112903,"Sampling Delay"
"f6.sampling.delay_unknown19","Omitting SalazarGonzalez_2008",0.365386225448723,0.276855590736975,1.31977188712745,0.186911190430063,"Sampling Delay"
"f6.(Intercept)20","Omitting Abrahams_2009",-1.24729862585885,0.180752365126967,-6.90059366571886,5.17856627255753e-12,"Sampling Delay"
"f6.sampling.delay_>2120","Omitting Abrahams_2009",0.108123631846294,0.197549934910373,0.547323044653741,0.584156814478845,"Sampling Delay"
"f6.sampling.delay_unknown20","Omitting Abrahams_2009",0.362631895025377,0.280776312537187,1.29153307751824,0.196518892905227,"Sampling Delay"
"f6.(Intercept)21","Omitting Kearney_2009",-1.22040531099218,0.171115027754164,-7.13207558102673,9.88665560017814e-13,"Sampling Delay"
"f6.sampling.delay_>2121","Omitting Kearney_2009",0.11120733610123,0.186514181924831,0.596240644832298,0.551014476608496,"Sampling Delay"
"f6.sampling.delay_unknown21","Omitting Kearney_2009",0.34358448264337,0.271142521035284,1.2671730030815,0.205093436683985,"Sampling Delay"
"f6.(Intercept)22","Omitting SalazarGonzalez_2009",-1.2276624326692,0.173538888257808,-7.07427853776145,1.50228270688738e-12,"Sampling Delay"
"f6.sampling.delay_>2122","Omitting SalazarGonzalez_2009",0.088447589215844,0.187619986788992,0.471418801000753,0.637341692505891,"Sampling Delay"
"f6.sampling.delay_unknown22","Omitting SalazarGonzalez_2009",0.344297511974735,0.274592458229763,1.25384911950731,0.209896851656946,"Sampling Delay"
"f6.(Intercept)23","Omitting Novitsky_2009",-1.23929670542456,0.176626720503571,-7.01647350916818,2.27538020329344e-12,"Sampling Delay"
"f6.sampling.delay_>2123","Omitting Novitsky_2009",0.0919199208800943,0.189215303226189,0.485795383950593,0.62711224744216,"Sampling Delay"
"f6.sampling.delay_unknown23","Omitting Novitsky_2009",0.353652999441132,0.277143539509454,1.27606438189792,0.201932761200934,"Sampling Delay"
"f6.(Intercept)24","Omitting Haaland_2009",-1.21358749751475,0.174206362348749,-6.96637873124999,3.25202959900425e-12,"Sampling Delay"
"f6.sampling.delay_>2124","Omitting Haaland_2009",0.0782131256396542,0.1889152703039,0.414011665196975,0.67886556378364,"Sampling Delay"
"f6.sampling.delay_unknown24","Omitting Haaland_2009",0.331246144787861,0.275081890628856,1.20417285205729,0.228522776569654,"Sampling Delay"
"f6.(Intercept)25","Omitting Bar_2010",-1.24423080906597,0.172832543434026,-7.19905397643425,6.0631747669242e-13,"Sampling Delay"
"f6.sampling.delay_>2125","Omitting Bar_2010",0.0675609775783028,0.187307033706772,0.360696425763002,0.718326396929352,"Sampling Delay"
"f6.sampling.delay_unknown25","Omitting Bar_2010",0.354188073761522,0.272678254992794,1.29892306143327,0.193970334490763,"Sampling Delay"
"f6.(Intercept)26","Omitting Zhang_2010",-1.22665212341324,0.172435355003694,-7.11369268435098,1.12978568407826e-12,"Sampling Delay"
"f6.sampling.delay_>2126","Omitting Zhang_2010",0.104103936268994,0.187184644287111,0.55615639127596,0.578103947888372,"Sampling Delay"
"f6.sampling.delay_unknown26","Omitting Zhang_2010",0.346757954860777,0.273205330070879,1.26922104620292,0.204362236736488,"Sampling Delay"
"f6.(Intercept)27","Omitting Li_2010",-1.23465567917393,0.177960592723081,-6.93780381533757,3.98242221519456e-12,"Sampling Delay"
"f6.sampling.delay_>2127","Omitting Li_2010",0.0635314736272237,0.193286488666372,0.328690712245718,0.742389475186265,"Sampling Delay"
"f6.sampling.delay_unknown27","Omitting Li_2010",0.344480062810614,0.278392415705483,1.23739025697829,0.215942234152176,"Sampling Delay"
"f6.(Intercept)28","Omitting Masharsky_2010",-1.22820290730365,0.175155182146533,-7.01208432575035,2.34793610245265e-12,"Sampling Delay"
"f6.sampling.delay_>2128","Omitting Masharsky_2010",0.0666095450724218,0.189189013636902,0.35207935065543,0.724778753961567,"Sampling Delay"
"f6.sampling.delay_unknown28","Omitting Masharsky_2010",0.339975139235373,0.276653580435196,1.22888393022266,0.219115327342621,"Sampling Delay"
"f6.(Intercept)29","Omitting Nofemela_2011",-1.25523809722505,0.176458462702298,-7.11350466280985,1.13132661703609e-12,"Sampling Delay"
"f6.sampling.delay_>2129","Omitting Nofemela_2011",0.0998547294972809,0.189999507945333,0.525552568936187,0.599199119239808,"Sampling Delay"
"f6.sampling.delay_unknown29","Omitting Nofemela_2011",0.399378975922014,0.279880090768013,1.42696457910274,0.153590104666797,"Sampling Delay"
"f6.(Intercept)30","Omitting Rolland_2011",-1.23715895194223,0.174740027075894,-7.07999748337511,1.4415707962878e-12,"Sampling Delay"
"f6.sampling.delay_>2130","Omitting Rolland_2011",0.0915450573713988,0.188202573315584,0.486417670909809,0.626671064249257,"Sampling Delay"
"f6.sampling.delay_unknown30","Omitting Rolland_2011",0.383968853969773,0.284919599530972,1.3476393150975,0.17777441906743,"Sampling Delay"
"f6.(Intercept)31","Omitting CollinsFairclough_2011",-1.23106344714107,0.173732244751533,-7.08598135539953,1.38062399243012e-12,"Sampling Delay"
